"adm_03","rowcacode3","year","month","seasonaltotal_precip","seasonalmedian_precip"
"Tombokoirey II","NER003004011",1986,8,133.150365829468,19.8294153213501
"Tombokoirey II","NER003004011",1986,9,117.98143362999,14.5944337844848
"Tombokoirey II","NER003004011",1987,6,49.1704125404358,6.18853282928467
"Tombokoirey II","NER003004011",1987,7,164.142019271851,26.2276496887207
"Tombokoirey II","NER003004011",1987,8,139.450086593628,23.168999671936
"Tombokoirey II","NER003004011",1987,9,49.3626607656479,7.95648097991942
"Tombokoirey II","NER003004011",1988,6,75.1880450248718,10.6244041919708
"Tombokoirey II","NER003004011",1988,7,143.390419960022,26.1044273376465
"Tombokoirey II","NER003004011",1988,8,191.217078208923,28.0753145217896
"Tombokoirey II","NER003004011",1988,9,96.0082995891572,19.4872016906738
"Tombokoirey II","NER003004011",1989,6,74.6373224258423,9.12094640731812
"Tombokoirey II","NER003004011",1989,7,121.45817565918,17.5709314346314
"Tombokoirey II","NER003004011",1989,8,148.132430076599,27.0372552871704
"Tombokoirey II","NER003004011",1989,9,94.1689212322235,16.040292263031
"Tombokoirey II","NER003004011",1990,6,37.9217500686646,5.9769344329834
"Tombokoirey II","NER003004011",1990,7,240.506938934326,37.8553009033204
"Tombokoirey II","NER003004011",1990,8,52.2541455030441,6.72970747947693
"Tombokoirey II","NER003004011",1990,9,74.8012472391129,12.681067943573
"Tombokoirey II","NER003004011",1991,6,96.8444857597352,15.7361874580384
"Tombokoirey II","NER003004011",1991,7,143.063700675964,20.8837537765503
"Tombokoirey II","NER003004011",1991,8,190.365726470947,33.0011577606201
"Tombokoirey II","NER003004011",1991,9,18.9584146142006,1.23914951086044
"Tombokoirey II","NER003004011",1992,6,73.1905488967895,11.460343837738
"Tombokoirey II","NER003004011",1992,7,157.738996505737,17.6765727996826
"Tombokoirey II","NER003004011",1992,8,225.514560699463,28.4273538589477
"Tombokoirey II","NER003004011",1992,9,74.3191494941712,8.76338243484498
"Tombokoirey II","NER003004011",1993,6,69.3530688285828,12.3127341270447
"Tombokoirey II","NER003004011",1993,7,130.348425865173,23.0652904510498
"Tombokoirey II","NER003004011",1993,8,143.431036949158,26.7590379714966
"Tombokoirey II","NER003004011",1993,9,68.4333992004394,11.763433933258
"Tombokoirey II","NER003004011",1994,6,92.5043106079101,13.6694102287292
"Tombokoirey II","NER003004011",1994,7,188.81727540493,32.9516048431396
"Tombokoirey II","NER003004011",1994,8,237.924732208252,35.7234535217285
"Tombokoirey II","NER003004011",1994,9,122.813544869423,18.7223839759827
"Tombokoirey II","NER003004011",1995,6,40.7938948869704,4.42972922325134
"Tombokoirey II","NER003004011",1995,7,146.546048939228,20.0087509155274
"Tombokoirey II","NER003004011",1995,8,174.864387512207,27.4080991744995
"Tombokoirey II","NER003004011",1995,9,62.777132987976,8.38924837112427
"Tombokoirey II","NER003004011",1996,6,101.399264335632,13.5384793281555
"Tombokoirey II","NER003004011",1996,7,86.6832871437073,18.0156602859497
"Tombokoirey II","NER003004011",1996,8,187.621825218201,41.5968723297119
"Tombokoirey II","NER003004011",1996,9,53.3057293891907,8.08388566970823
"Tombokoirey II","NER003004011",1997,6,93.7800493240356,11.0302724838257
"Tombokoirey II","NER003004011",1997,7,161.064911723137,21.4975619316101
"Tombokoirey II","NER003004011",1997,8,114.136131286621,20.3842000961303
"Tombokoirey II","NER003004011",1997,9,70.2266868352889,8.13240551948545
"Tombokoirey II","NER003004011",1998,6,73.7938480377198,13.1088581085205
"Tombokoirey II","NER003004011",1998,7,150.029963493347,23.2351493835449
"Tombokoirey II","NER003004011",1998,8,145.705633163452,16.4623918533325
"Tombokoirey II","NER003004011",1998,9,136.232563018799,20.4810924530029
"Tombokoirey II","NER003004011",1999,6,22.5648475885391,2.52389001846313
"Tombokoirey II","NER003004011",1999,7,199.292837142944,34.0334224700928
"Tombokoirey II","NER003004011",1999,8,233.74923324585,32.6417436599732
"Tombokoirey II","NER003004011",1999,9,157.230484008789,24.7736263275146
"Tombokoirey II","NER003004011",2000,6,67.1195764541626,11.8319849967957
"Tombokoirey II","NER003004011",2000,7,235.426460266113,38.7947301864624
"Tombokoirey II","NER003004011",2000,8,129.218221664429,15.4823594093323
"Tombokoirey II","NER003004011",2000,9,61.5023086071015,9.70610380172729
"Tombokoirey II","NER003004011",2001,6,56.3989906311036,5.33195161819459
"Tombokoirey II","NER003004011",2001,7,202.53413105011,34.9718103408813
"Tombokoirey II","NER003004011",2001,8,135.97999382019,20.4721660614013
"Tombokoirey II","NER003004011",2001,9,63.4456696510315,11.41641330719
"Tombokoirey II","NER003004011",2002,6,73.3336467146874,11.9019107818603
"Tombokoirey II","NER003004011",2002,7,165.849313735962,23.7823820114135
"Tombokoirey II","NER003004011",2002,8,126.413269042969,20.1035928726197
"Tombokoirey II","NER003004011",2002,9,144.734445571899,22.6542091369628
"Tombokoirey II","NER003004011",2003,6,103.061204433441,17.0836195945739
"Tombokoirey II","NER003004011",2003,7,143.545981884003,23.156216621399
"Tombokoirey II","NER003004011",2003,8,157.685751914978,23.7742958068848
"Tombokoirey II","NER003004011",2003,9,114.730156898499,18.8936920166015
"Tombokoirey II","NER003004011",2004,6,46.5768511295319,8.64534807205201
"Tombokoirey II","NER003004011",2004,7,161.859740257263,23.1412448883056
"Tombokoirey II","NER003004011",2004,8,168.17388343811,23.8161191940307
"Tombokoirey II","NER003004011",2004,9,73.0908300876618,9.79529762268067
"Tombokoirey II","NER003004011",2005,6,87.5792970657348,12.2607545852661
"Tombokoirey II","NER003004011",2005,7,183.911394119263,32.276385307312
"Tombokoirey II","NER003004011",2005,8,136.974606513977,21.3415060043335
"Tombokoirey II","NER003004011",2005,9,76.9035773873329,10.5214982032776
"Tombokoirey II","NER003004011",2006,6,41.5849447250366,6.2367832660675
"Tombokoirey II","NER003004011",2006,7,217.849637985229,34.8660106658936
"Tombokoirey II","NER003004011",2006,8,143.433581352234,21.1343345642089
"Tombokoirey II","NER003004011",2006,9,124.99178314209,19.9948139190673
"Tombokoirey II","NER003004011",2007,6,58.8348001241685,8.64668083190918
"Tombokoirey II","NER003004011",2007,7,176.909543037414,29.1250066757202
"Tombokoirey II","NER003004011",2007,8,218.340792655945,43.2879428863525
"Tombokoirey II","NER003004011",2007,9,62.0454642176628,5.45715808868408
"Tombokoirey II","NER003004011",2008,6,79.6402276754379,14.3390908241272
"Tombokoirey II","NER003004011",2008,7,146.273284912109,28.2162208557128
"Tombokoirey II","NER003004011",2008,8,182.786328315735,24.0798263549805
"Tombokoirey II","NER003004011",2008,9,70.7594438791275,7.1187813282013
"Tombokoirey II","NER003004011",2009,6,60.7154893875123,8.35550403594973
"Tombokoirey II","NER003004011",2009,7,168.819573402405,23.9604892730713
"Tombokoirey II","NER003004011",2009,8,122.006855010986,18.1271734237671
"Tombokoirey II","NER003004011",2009,9,77.2692663669586,9.37824583053587
"Tombokoirey II","NER003004011",2010,6,99.1808519363402,12.4409708976745
"Tombokoirey II","NER003004011",2010,7,137.441987991333,23.5727109909058
"Tombokoirey II","NER003004011",2010,8,184.061922073364,23.7830562591553
"Tombokoirey II","NER003004011",2010,9,86.5194582939147,12.6201934814453
"Tombokoirey II","NER003004011",2011,6,61.2251543998719,8.99012660980225
"Tombokoirey II","NER003004011",2011,7,84.8611407279967,14.4026389122009
"Tombokoirey II","NER003004011",2011,8,132.555498123169,22.8735885620117
"Tombokoirey II","NER003004011",2011,9,70.3424234390259,10.4489045143127
"Tombokoirey II","NER003004011",2012,6,39.4783747196197,6.73865747451782
"Tombokoirey II","NER003004011",2012,7,155.972679138184,24.6606559753418
"Tombokoirey II","NER003004011",2012,8,160.926454544067,25.7304124832153
"Tombokoirey II","NER003004011",2012,9,109.953186988831,9.81659221649172
"Tombokoirey II","NER003004011",2013,6,66.1621718406677,9.08470678329466
"Tombokoirey II","NER003004011",2013,7,134.565541267395,24.2207584381104
"Tombokoirey II","NER003004011",2013,8,170.849859237671,25.4996995925903
"Tombokoirey II","NER003004011",2013,9,57.021011352539,7.19330668449402
"Tombokoirey II","NER003004011",2014,6,67.3648643493652,12.4066314697266
"Tombokoirey II","NER003004011",2014,7,168.881586074829,30.8957366943359
"Tombokoirey II","NER003004011",2014,8,146.204459190369,24.001579284668
"Tombokoirey II","NER003004011",2014,9,83.8131642341613,14.5333337783813
"Tombokoirey II","NER003004011",2015,6,47.7425724864006,9.92863321304321
"Tombokoirey II","NER003004011",2015,7,169.535932540894,30.4770727157593
"Tombokoirey II","NER003004011",2015,8,169.490547180176,27.4758625030518
"Tombokoirey II","NER003004011",2015,9,112.628838062286,13.8485343456268
"Tombokoirey II","NER003004011",2016,6,46.1585748195648,6.90221405029297
"Tombokoirey II","NER003004011",2016,7,157.566307067871,21.7537288665771
"Tombokoirey II","NER003004011",2016,8,120.205806732178,20.4010438919068
"Tombokoirey II","NER003004011",2016,9,66.4030158519745,9.7861042022705
"Tombokoirey II","NER003004011",2017,6,78.61217212677,11.1612877845764
"Tombokoirey II","NER003004011",2017,7,170.403878211975,28.5125188827515
"Tombokoirey II","NER003004011",2017,8,119.946597099304,17.7003326416016
"Tombokoirey II","NER003004011",2017,9,49.6614379882813,5.49347269535065
"Tombokoirey II","NER003004011",2018,6,62.5147049427032,6.50406861305236
"Tombokoirey II","NER003004011",2018,7,177.924614906311,28.0451889038086
"Tombokoirey II","NER003004011",2018,8,188.809672117233,33.4370746612549
"Tombokoirey II","NER003004011",2018,9,84.0702056884766,11.9923377037048
"Tombokoirey II","NER003004011",2019,6,63.7169485092163,10.2891535758972
"Tombokoirey II","NER003004011",2019,7,170.72221660614,29.2652006149292
"Tombokoirey II","NER003004011",2019,8,119.783722877502,23.5740184783935
"Tombokoirey II","NER003004011",2019,9,79.9482623934746,14.1392097473144
"Tombokoirey II","NER003004011",2020,6,89.6113150119782,14.9890952110291
"Tombokoirey II","NER003004011",2020,7,260.233974456787,47.419692993164
"Tombokoirey II","NER003004011",2020,8,187.075942516327,23.9860782623291
"Tombokoirey II","NER003004011",2020,9,150.918245315552,21.5946536064148
"Tombokoirey II","NER003004011",2021,6,51.909606218338,7.86378812789915
"Tombokoirey II","NER003004011",2021,7,190.076940536499,25.6480941772461
"Tombokoirey II","NER003004011",2021,8,155.991986274719,26.6820430755616
"Tombokoirey II","NER003004011",2021,9,67.964327454567,9.65237975120545
"Falmey","NER003005001",1981,6,72.7577805519105,7.30304551124573
"Falmey","NER003005001",1981,7,151.678822517395,30.2003469467163
"Falmey","NER003005001",1981,8,183.395029067993,27.1656990051269
"Falmey","NER003005001",1981,9,101.130197048187,13.718864440918
"Falmey","NER003005001",1982,6,114.31093287468,19.1295399665833
"Falmey","NER003005001",1982,7,83.8703269958496,10.9718465805054
"Falmey","NER003005001",1982,8,205.663265228271,36.6089992523193
"Falmey","NER003005001",1982,9,71.836571097374,7.31696605682373
"Falmey","NER003005001",1983,6,92.8472003936768,10.2822766304016
"Falmey","NER003005001",1983,7,130.645429611206,19.4834790229798
"Falmey","NER003005001",1983,8,100.123027801514,15.5345067977905
"Falmey","NER003005001",1983,9,136.670232057571,22.0011405944824
"Falmey","NER003005001",1984,6,91.7183265686034,16.1066641807556
"Falmey","NER003005001",1984,7,77.7981038093567,10.4262645244598
"Falmey","NER003005001",1984,8,91.2352643013,10.7287893295288
"Falmey","NER003005001",1984,9,135.635266304016,26.1974487304688
"Falmey","NER003005001",1985,6,88.8110949993133,14.2093086242676
"Falmey","NER003005001",1985,7,120.696363449097,18.6596698760987
"Falmey","NER003005001",1985,8,240.023307800293,37.3440399169921
"Falmey","NER003005001",1985,9,125.087021350861,22.3949522972107
"Falmey","NER003005001",1986,6,78.9193840026855,10.6392965316772
"Falmey","NER003005001",1986,7,188.362236022949,29.1973190307617
"Falmey","NER003005001",1986,8,200.33348274231,32.1164493560791
"Falmey","NER003005001",1986,9,170.026274681091,32.873272895813
"Falmey","NER003005001",1987,6,73.4009747505189,10.806079864502
"Falmey","NER003005001",1987,7,149.107073783875,24.5793781280518
"Falmey","NER003005001",1987,8,250.275499343872,36.5765933990479
"Falmey","NER003005001",1987,9,53.9924491643905,11.4955878257752
"Falmey","NER003005001",1988,6,157.037826538086,24.1361932754516
"Falmey","NER003005001",1988,7,160.721723556519,25.0948572158813
"Falmey","NER003005001",1988,8,253.483386993408,39.5810871124267
"Falmey","NER003005001",1988,9,192.918910861015,34.7106628417969
"Falmey","NER003005001",1989,6,103.165072917938,11.9412350654602
"Falmey","NER003005001",1989,7,128.764005661011,18.8236417770385
"Falmey","NER003005001",1989,8,220.676963806152,41.1756935119629
"Falmey","NER003005001",1989,9,147.967263698578,24.8394260406494
"Falmey","NER003005001",1990,6,75.2831778526307,12.4994711875915
"Falmey","NER003005001",1990,7,181.709041595459,23.6824607849122
"Falmey","NER003005001",1990,8,130.380308151245,18.6785411834717
"Falmey","NER003005001",1990,9,148.218541145325,25.3655862808228
"Falmey","NER003005001",1991,6,134.134993076324,26.9962034225464
"Falmey","NER003005001",1991,7,117.200753450394,18.204644203186
"Falmey","NER003005001",1991,8,236.251124382019,38.9799346923828
"Falmey","NER003005001",1991,9,26.3936951756477,5.06845617294312
"Falmey","NER003005001",1992,6,86.7418284416199,11.0283122062683
"Falmey","NER003005001",1992,7,156.570780754089,23.3025398254394
"Falmey","NER003005001",1992,8,324.002220153808,35.1565637588501
"Falmey","NER003005001",1992,9,73.2496241331101,7.7576129436493
"Falmey","NER003005001",1993,6,112.302478313446,20.9879760742188
"Falmey","NER003005001",1993,7,160.404181480408,29.5894241333008
"Falmey","NER003005001",1993,8,175.65418100357,34.5113372802734
"Falmey","NER003005001",1993,9,63.8384590148926,9.23892521858214
"Falmey","NER003005001",1994,6,129.549260139465,20.6702375411987
"Falmey","NER003005001",1994,7,167.045477628708,29.8579416275024
"Falmey","NER003005001",1994,8,400.105819702148,52.4448661804199
"Falmey","NER003005001",1994,9,167.910808563232,22.7701454162598
"Falmey","NER003005001",1995,6,57.0589835643768,9.25665712356566
"Falmey","NER003005001",1995,7,129.140815734863,26.1310510635376
"Falmey","NER003005001",1995,8,254.968807220459,38.8916473388672
"Falmey","NER003005001",1995,9,105.530372142792,20.1540489196777
"Falmey","NER003005001",1996,6,118.963463783264,19.1113014221191
"Falmey","NER003005001",1996,7,74.9076976776123,13.7887501716613
"Falmey","NER003005001",1996,8,242.23477935791,43.9191722869873
"Falmey","NER003005001",1996,9,80.0921843051911,13.9187955856323
"Falmey","NER003005001",1997,6,97.1704614162445,16.1201882362366
"Falmey","NER003005001",1997,7,101.309985697269,13.8398318290711
"Falmey","NER003005001",1997,8,130.600964546204,22.993896484375
"Falmey","NER003005001",1997,9,106.463394165039,14.4446654319764
"Falmey","NER003005001",1998,6,102.622124671936,16.6084518432617
"Falmey","NER003005001",1998,7,152.088767528534,27.4135193824768
"Falmey","NER003005001",1998,8,242.573450088501,28.3727130889893
"Falmey","NER003005001",1998,9,124.994389533996,19.2599620819092
"Falmey","NER003005001",1999,6,48.972272515297,5.63347959518433
"Falmey","NER003005001",1999,7,237.962390899658,37.6371288299561
"Falmey","NER003005001",1999,8,213.647779464722,35.5802955627441
"Falmey","NER003005001",1999,9,172.293878555298,26.6713657379151
"Falmey","NER003005001",2000,6,84.564510345459,16.3783931732178
"Falmey","NER003005001",2000,7,195.262791633606,28.7385301589966
"Falmey","NER003005001",2000,8,196.099245071411,25.6648416519165
"Falmey","NER003005001",2000,9,80.0765647888184,15.1407523155213
"Falmey","NER003005001",2001,6,99.471670627594,10.0122284889221
"Falmey","NER003005001",2001,7,219.435276985169,35.0220060348511
"Falmey","NER003005001",2001,8,189.541973114014,27.6839590072632
"Falmey","NER003005001",2001,9,81.7434782981872,14.1954374313354
"Falmey","NER003005001",2002,6,118.983938455582,22.2234220504761
"Falmey","NER003005001",2002,7,162.838364601135,23.4151363372803
"Falmey","NER003005001",2002,8,206.30672454834,32.1336526870728
"Falmey","NER003005001",2002,9,178.043749809265,26.8890066146851
"Falmey","NER003005001",2003,6,111.286392211914,19.244384765625
"Falmey","NER003005001",2003,7,166.998543262482,23.8202381134033
"Falmey","NER003005001",2003,8,282.011684417725,43.6855926513672
"Falmey","NER003005001",2003,9,153.207779884338,26.5756464004516
"Falmey","NER003005001",2004,6,68.2493052482605,9.72362756729126
"Falmey","NER003005001",2004,7,173.126665115357,25.0823135375977
"Falmey","NER003005001",2004,8,199.320475578308,30.5453882217408
"Falmey","NER003005001",2004,9,102.896902322769,13.7174038887024
"Falmey","NER003005001",2005,6,116.650629043579,18.9285736083985
"Falmey","NER003005001",2005,7,169.243903160095,27.4429969787598
"Falmey","NER003005001",2005,8,196.777261734009,31.9129056930542
"Falmey","NER003005001",2005,9,152.039519429207,28.7372798919678
"Falmey","NER003005001",2006,6,53.5757999420165,7.35732388496399
"Falmey","NER003005001",2006,7,202.182558059692,34.2901458740235
"Falmey","NER003005001",2006,8,208.986000061035,34.9765491485595
"Falmey","NER003005001",2006,9,100.636862754822,15.5531129837036
"Falmey","NER003005001",2007,6,89.6851000785827,13.8576254844665
"Falmey","NER003005001",2007,7,153.432872772217,19.8744554519653
"Falmey","NER003005001",2007,8,279.558625221252,57.5491104125976
"Falmey","NER003005001",2007,9,84.5875773429871,6.11369132995605
"Falmey","NER003005001",2008,6,96.8215832710265,12.7775144577026
"Falmey","NER003005001",2008,7,126.740859985352,21.4808959960938
"Falmey","NER003005001",2008,8,271.763258934021,40.0241088867188
"Falmey","NER003005001",2008,9,94.7927248477936,10.4088950157166
"Falmey","NER003005001",2009,6,76.137734413147,13.337911605835
"Falmey","NER003005001",2009,7,134.5791618824,22.0713195800781
"Falmey","NER003005001",2009,8,192.687917709351,30.8935708999634
"Falmey","NER003005001",2009,9,110.91774725914,16.0075063705444
"Falmey","NER003005001",2010,6,131.081552505493,20.634256362915
"Falmey","NER003005001",2010,7,133.272303581238,23.7524394989013
"Falmey","NER003005001",2010,8,256.741024017334,40.9710960388183
"Falmey","NER003005001",2010,9,111.980943202972,14.7487535476684
"Falmey","NER003005001",2011,6,59.2464332580567,7.67722344398498
"Falmey","NER003005001",2011,7,116.12456703186,18.6263780593872
"Falmey","NER003005001",2011,8,230.534856796265,38.6360168457031
"Falmey","NER003005001",2011,9,79.6565852165223,15.2206196784973
"Falmey","NER003005001",2012,6,75.6730537414551,12.6567153930664
"Falmey","NER003005001",2012,7,167.595635414123,27.5341968536377
"Falmey","NER003005001",2012,8,242.659231185913,39.4181442260742
"Falmey","NER003005001",2012,9,155.726318836212,11.5818791389465
"Falmey","NER003005001",2013,6,100.803451538086,13.0437512397767
"Falmey","NER003005001",2013,7,123.629712104797,18.3603811264038
"Falmey","NER003005001",2013,8,254.821441650391,41.3630743026733
"Falmey","NER003005001",2013,9,71.5672610998154,10.4185428619385
"Falmey","NER003005001",2014,6,88.6022005081176,12.8736453056336
"Falmey","NER003005001",2014,7,129.96166229248,21.4239807128906
"Falmey","NER003005001",2014,8,195.510353088379,30.58256149292
"Falmey","NER003005001",2014,9,140.825345039368,25.4049806594848
"Falmey","NER003005001",2015,6,64.3782695531845,11.1560597419739
"Falmey","NER003005001",2015,7,158.189394950867,30.901029586792
"Falmey","NER003005001",2015,8,228.015678405762,32.3396911621093
"Falmey","NER003005001",2015,9,137.214311599731,22.1907367706299
"Falmey","NER003005001",2016,6,81.4404282569886,13.155891418457
"Falmey","NER003005001",2016,7,112.777042388916,15.5069522857666
"Falmey","NER003005001",2016,8,198.733804702759,36.266752243042
"Falmey","NER003005001",2016,9,153.699513435364,25.8159875869751
"Falmey","NER003005001",2017,6,168.288358688354,22.3243389129639
"Falmey","NER003005001",2017,7,136.935916900635,22.5268526077271
"Falmey","NER003005001",2017,8,175.857936024666,27.0968360900878
"Falmey","NER003005001",2017,9,63.756517291069,8.21700847148894
"Falmey","NER003005001",2018,6,92.6662616729737,13.0999789237976
"Falmey","NER003005001",2018,7,173.989806175232,27.6398639678956
"Falmey","NER003005001",2018,8,249.491386413574,43.6126499176026
"Falmey","NER003005001",2018,9,125.882912635803,21.0762119293213
"Falmey","NER003005001",2019,6,86.4956569671631,12.8884239196778
"Falmey","NER003005001",2019,7,188.266620635986,28.8874616622925
"Falmey","NER003005001",2019,8,208.632699012756,37.6223955154419
"Falmey","NER003005001",2019,9,115.167155683041,20.2695827484131
"Falmey","NER003005001",2020,6,111.288401126862,17.9025897979736
"Falmey","NER003005001",2020,7,185.914924621582,27.2350759506226
"Falmey","NER003005001",2020,8,316.533498764038,41.758041381836
"Falmey","NER003005001",2020,9,214.967679977417,28.1722631454468
"Falmey","NER003005001",2021,6,66.5110416412354,9.24975109100344
"Falmey","NER003005001",2021,7,129.614740371704,16.7726349830628
"Falmey","NER003005001",2021,8,302.473142623901,49.8577919006348
"Falmey","NER003005001",2021,9,134.425051689148,13.8090777397156
"Guilladjé","NER003005002",1981,6,71.4176414012909,7.8689730167389
"Guilladjé","NER003005002",1981,7,147.000926971436,29.8531169891357
"Guilladjé","NER003005002",1981,8,183.212798118591,28.1987428665161
"Guilladjé","NER003005002",1981,9,101.527897834778,12.9695239067077
"Guilladjé","NER003005002",1982,6,112.176833868027,19.3583254814148
"Guilladjé","NER003005002",1982,7,97.3446078300477,15.8703970909119
"Guilladjé","NER003005002",1982,8,213.543030738831,39.6556072235107
"Guilladjé","NER003005002",1982,9,70.7437120676041,7.07327675819397
"Guilladjé","NER003005002",1983,6,100.180429458618,13.6348309516906
"Guilladjé","NER003005002",1983,7,119.365044116974,17.2441086769104
"Guilladjé","NER003005002",1983,8,106.431588172912,15.700888633728
"Guilladjé","NER003005002",1983,9,122.81860601902,22.000189781189
"Guilladjé","NER003005002",1984,6,85.3993272781372,14.8930516242981
"Guilladjé","NER003005002",1984,7,79.0030889511108,11.1671171188354
"Guilladjé","NER003005002",1984,8,83.149780035019,9.37901377677919
"Guilladjé","NER003005002",1984,9,125.448386073113,23.371018409729
"Guilladjé","NER003005002",1985,6,83.2530864477159,11.459710597992
"Guilladjé","NER003005002",1985,7,119.558784484863,15.3898639678955
"Guilladjé","NER003005002",1985,8,238.612699508667,35.7783842086792
"Guilladjé","NER003005002",1985,9,119.115802288055,19.8907842636108
"Guilladjé","NER003005002",1986,6,74.0791721343993,10.4994435310364
"Guilladjé","NER003005002",1986,7,209.283039093018,32.0072641372681
"Guilladjé","NER003005002",1986,8,215.214334487915,31.3321571350098
"Guilladjé","NER003005002",1986,9,156.725367903709,25.4017667770386
"Guilladjé","NER003005002",1987,6,66.2429323196411,9.48401427268983
"Guilladjé","NER003005002",1987,7,128.215691566467,20.880334854126
"Guilladjé","NER003005002",1987,8,196.509860992432,29.672622680664
"Guilladjé","NER003005002",1987,9,67.3384823799133,11.0847716331482
"Guilladjé","NER003005002",1988,6,142.876467227936,24.4688129425048
"Guilladjé","NER003005002",1988,7,167.542008399963,24.7738552093506
"Guilladjé","NER003005002",1988,8,246.383291244507,35.0023918151855
"Guilladjé","NER003005002",1988,9,174.685894727707,29.4616050720215
"Guilladjé","NER003005002",1989,6,109.568105220795,12.7262845039367
"Guilladjé","NER003005002",1989,7,102.731028676033,13.5686550140381
"Guilladjé","NER003005002",1989,8,217.75030040741,39.7051486968994
"Guilladjé","NER003005002",1989,9,141.797826766968,25.9184322357178
"Guilladjé","NER003005002",1990,6,82.7915372848511,13.7687964439392
"Guilladjé","NER003005002",1990,7,188.565032958984,23.8722105026245
"Guilladjé","NER003005002",1990,8,128.116708755493,19.3533353805542
"Guilladjé","NER003005002",1990,9,164.868310928345,27.9196834564209
"Guilladjé","NER003005002",1991,6,124.512974977493,26.1574878692627
"Guilladjé","NER003005002",1991,7,114.269331037998,18.8517746925354
"Guilladjé","NER003005002",1991,8,203.053137779236,30.7948789596557
"Guilladjé","NER003005002",1991,9,25.3603739738464,4.80397748947144
"Guilladjé","NER003005002",1992,6,88.081075668335,9.2997405529022
"Guilladjé","NER003005002",1992,7,139.654303073883,18.7553911209107
"Guilladjé","NER003005002",1992,8,297.810921669007,31.0325784683228
"Guilladjé","NER003005002",1992,9,71.6429448127747,4.29344999790191
"Guilladjé","NER003005002",1993,6,116.188162326813,20.2488574981689
"Guilladjé","NER003005002",1993,7,150.787097930908,27.0412626266479
"Guilladjé","NER003005002",1993,8,164.373174905777,29.0495052337646
"Guilladjé","NER003005002",1993,9,67.3578443527222,10.4012956619263
"Guilladjé","NER003005002",1994,6,121.603507041931,22.6602125167847
"Guilladjé","NER003005002",1994,7,165.169729709625,24.7931318283081
"Guilladjé","NER003005002",1994,8,429.953674316406,66.8163528442383
"Guilladjé","NER003005002",1994,9,179.513168215752,27.0132474899292
"Guilladjé","NER003005002",1995,6,55.6689381599426,8.08548903465269
"Guilladjé","NER003005002",1995,7,134.091307163239,25.173900604248
"Guilladjé","NER003005002",1995,8,255.473852157593,41.8569355010986
"Guilladjé","NER003005002",1995,9,90.1306989192963,15.7303848266601
"Guilladjé","NER003005002",1996,6,123.453856468201,18.2016372680664
"Guilladjé","NER003005002",1996,7,89.5413570404053,15.0789222717286
"Guilladjé","NER003005002",1996,8,236.942735671997,42.3532619476319
"Guilladjé","NER003005002",1996,9,95.772067308426,16.7952604293824
"Guilladjé","NER003005002",1997,6,94.9403045177459,15.8070950508117
"Guilladjé","NER003005002",1997,7,114.569097518921,16.5934410095214
"Guilladjé","NER003005002",1997,8,148.805976867676,23.0946750640869
"Guilladjé","NER003005002",1997,9,109.927969932556,15.8967380523681
"Guilladjé","NER003005002",1998,6,99.1524276733399,15.5887727737427
"Guilladjé","NER003005002",1998,7,165.894149303436,30.4638547897339
"Guilladjé","NER003005002",1998,8,228.976581573486,23.0006046295166
"Guilladjé","NER003005002",1998,9,129.819943428039,18.6943645477294
"Guilladjé","NER003005002",1999,6,46.6827064156533,6.44195365905762
"Guilladjé","NER003005002",1999,7,231.327726364136,38.6538429260254
"Guilladjé","NER003005002",1999,8,228.020689964294,41.5916576385498
"Guilladjé","NER003005002",1999,9,177.73172712326,25.9772663116455
"Guilladjé","NER003005002",2000,6,81.4524697065353,14.4387607574462
"Guilladjé","NER003005002",2000,7,190.443428039551,28.2962684631348
"Guilladjé","NER003005002",2000,8,202.720106124878,26.9276428222656
"Guilladjé","NER003005002",2000,9,74.0800247192384,13.989616394043
"Guilladjé","NER003005002",2001,6,92.117529630661,8.47798156738281
"Guilladjé","NER003005002",2001,7,211.643169403076,36.4331340789794
"Guilladjé","NER003005002",2001,8,197.551252365112,27.9677982330322
"Guilladjé","NER003005002",2001,9,79.516544342041,12.9351706504821
"Guilladjé","NER003005002",2002,6,113.078787088394,19.878342628479
"Guilladjé","NER003005002",2002,7,182.640592575073,25.507306098938
"Guilladjé","NER003005002",2002,8,196.929914474487,31.073166847229
"Guilladjé","NER003005002",2002,9,175.952677726746,26.3473949432373
"Guilladjé","NER003005002",2003,6,107.836586952209,18.225471496582
"Guilladjé","NER003005002",2003,7,170.763107776642,26.2219686508178
"Guilladjé","NER003005002",2003,8,297.226020812988,44.6979541778565
"Guilladjé","NER003005002",2003,9,147.106717824936,24.595796585083
"Guilladjé","NER003005002",2004,6,59.313634634018,8.70458078384399
"Guilladjé","NER003005002",2004,7,165.356838226318,25.2989597320557
"Guilladjé","NER003005002",2004,8,202.38393497467,27.5653429031372
"Guilladjé","NER003005002",2004,9,102.697829961777,15.8636722564697
"Guilladjé","NER003005002",2005,6,108.907718658447,16.7745409011841
"Guilladjé","NER003005002",2005,7,168.561448097229,26.63853931427
"Guilladjé","NER003005002",2005,8,200.382791519165,31.6244153976441
"Guilladjé","NER003005002",2005,9,147.645283937454,28.0853681564331
"Guilladjé","NER003005002",2006,6,53.0672130584717,7.06137990951538
"Guilladjé","NER003005002",2006,7,207.711542129517,36.747745513916
"Guilladjé","NER003005002",2006,8,217.136949539185,35.5193862915039
